날짜,지역,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2011-02-01,영등포구,71,,0.004,0.065,1.4,0.009
2011-02-01,동작구,65,,0.01,0.059,1,0.008
2011-02-01,관악구,73,,0.008,0.063,1.4,0.007
2011-02-01,서초구,69,,0.006,0.053,1,0.008
2011-02-01,강남구,69,,0.004,0.067,0.9,0.009
2011-02-01,송파구,70,,0.005,0.06,1.5,0.01
2011-02-01,강동구,63,,0.007,0.051,1.2,0.009
2011-01-31,종로구,44,,0.009,0.04,0.7,0.008
2011-01-31,중구,38,,0.01,0.026,1.1,0.007
2011-01-31,용산구,45,,0.007,0.047,0.9,0.006
2011-01-31,성동구,42,,0.003,0.04,0.7,0.007
2011-01-31,광진구,43,,0.009,0.045,1,0.006
2011-01-31,동대문구,46,,0.01,0.049,1.1,0.007
2011-01-31,중랑구,43,,0.007,0.039,0.9,0.007
2011-01-31,성북구,37,,0.01,0.051,1,0.006
2011-01-31,강북구,37,,0.008,0.049,0.9,0.005
2011-01-31,도봉구,42,,0.012,0.039,1,0.007
2011-01-31,노원구,33,,0.009,0.048,0.9,0.005
2011-01-31,은평구,36,,0.012,0.039,0.6,0.007
2011-01-31,서대문구,46,,0.012,0.04,0.7,0.005
2011-01-31,마포구,44,,0.006,0.043,0.8,0.006
2011-01-31,양천구,41,,0.01,0.044,0.7,0.009
2011-01-31,강서구,45,,0.011,0.053,0.7,0.01
2011-01-31,구로구,44,,0.008,0.047,0.8,0.008
2011-01-31,금천구,36,,0.01,0.049,0.8,0.009
2011-01-31,영등포구,46,,0.01,0.05,1,0.007
2011-01-31,동작구,44,,0.012,0.043,0.6,0.006
2011-01-31,관악구,44,,0.01,0.047,0.8,0.006
2011-01-31,서초구,41,,0.009,0.04,0.7,0.007
2011-01-31,강남구,47,,0.005,0.054,0.7,0.006
2011-01-31,송파구,43,,0.01,0.043,0.9,0.007
2011-01-31,강동구,42,,0.009,0.041,0.9,0.007
2011-01-30,종로구,32,,0.027,0.013,0.3,0.006
2011-01-30,중구,35,,0.024,0.011,0.6,0.006
2011-01-30,용산구,40,,0.024,0.02,0.5,0.005
2011-01-30,성동구,39,,0.018,0.013,0.3,0.005
2011-01-30,광진구,37,,0.029,0.017,0.5,0.004
2011-01-30,동대문구,35,,0.029,0.014,0.4,0.006
2011-01-30,중랑구,35,,0.025,0.014,0.3,0.006
2011-01-30,성북구,27,,0.028,0.014,0.4,0.004
2011-01-30,강북구,22,,0.028,0.016,0.3,0.004
2011-01-30,도봉구,33,,0.032,0.005,0.4,0.005
2011-01-30,노원구,20,,0.03,0.014,0.4,0.004
2011-01-30,은평구,40,,0.024,0.018,0.4,0.007
2011-01-30,서대문구,42,,0.027,0.019,0.5,0.005
2011-01-30,마포구,42,,0.016,0.02,0.5,0.005
2011-01-30,양천구,31,,0.023,0.021,0.4,0.008
2011-01-30,강서구,41,,0.012,0.018,0.3,0.007
2011-01-30,구로구,37,,0.025,0.019,0.4,0.005
2011-01-30,금천구,27,,0.024,0.021,0.3,0.007
2011-01-30,영등포구,40,,0.026,0.022,0.6,0.005
2011-01-30,동작구,28,,0.027,0.019,0.3,0.005
2011-01-30,관악구,40,,0.025,0.019,0.4,0.005
2011-01-30,서초구,38,,0.022,0.017,0.4,0.005
2011-01-30,강남구,39,,0.015,0.024,0.3,0.005
2011-01-30,송파구,34,,0.031,0.012,0.4,0.006
2011-01-30,강동구,33,,0.029,0.016,0.4,0.005
2011-01-29,종로구,31,,0.021,0.02,0.3,0.007
2011-01-29,중구,31,,0.023,0.013,0.7,0.006
2011-01-29,용산구,38,,0.02,0.026,0.5,0.006
2011-01-29,성동구,36,,0.015,0.019,0.3,0.006
2011-01-29,광진구,36,,0.023,0.025,0.6,0.005
2011-01-29,동대문구,33,,0.023,0.021,0.4,0.006
2011-01-29,중랑구,33,,0.021,0.019,0.4,0.007
2011-01-29,성북구,26,,0.025,0.019,0.5,0.004
2011-01-29,강북구,24,,0.021,0.025,0.5,0.004
2011-01-29,도봉구,31,,0.028,0.011,0.5,0.005
2011-01-29,노원구,22,,0.024,0.023,0.5,0.005
2011-01-29,은평구,35,,0.02,0.024,0.4,0.007
2011-01-29,서대문구,35,,0.025,0.021,0.4,0.005
2011-01-29,마포구,41,,0.013,0.025,0.5,0.006
2011-01-29,양천구,31,,0.02,0.025,0.5,0.008
2011-01-29,강서구,36,,0.012,0.025,0.4,0.008
2011-01-29,구로구,33,,0.02,0.025,0.5,0.006
2011-01-29,금천구,26,,0.02,0.027,0.4,0.008
2011-01-29,영등포구,36,,0.022,0.027,0.7,0.007
2011-01-29,동작구,28,,0.022,0.027,0.4,0.006
2011-01-29,관악구,34,,0.022,0.025,0.5,0.006
2011-01-29,서초구,34,,0.019,0.024,0.4,0.006
2011-01-29,강남구,36,,0.012,0.033,0.3,0.006
2011-01-29,송파구,32,,0.025,0.02,0.6,0.006
2011-01-29,강동구,31,,0.024,0.022,0.6,0.006
2011-01-28,종로구,38,,0.014,0.028,0.4,0.008
2011-01-28,중구,39,,0.013,0.02,0.8,0.007
2011-01-28,용산구,45,,0.011,0.037,0.7,0.006
2011-01-28,성동구,44,,0.006,0.028,0.4,0.007
2011-01-28,광진구,42,,0.018,0.03,0.7,0.006
2011-01-28,동대문구,41,,0.016,0.031,0.6,0.007
2011-01-28,중랑구,44,,0.015,0.024,0.5,0.008
2011-01-28,성북구,34,,0.017,0.029,0.6,0.004
2011-01-28,강북구,31,,0.017,0.03,0.5,0.005
2011-01-28,도봉구,39,,0.023,0.017,0.5,0.007
2011-01-28,노원구,27,,0.023,0.023,0.5,0.005
2011-01-28,은평구,43,,0.017,0.028,0.5,0.008
2011-01-28,서대문구,42,,0.016,0.029,0.5,0.006
2011-01-28,마포구,49,,0.008,0.035,0.7,0.006
2011-01-28,양천구,35,,0.013,0.033,0.5,0.009
2011-01-28,강서구,43,,0.01,0.032,0.4,0.009
2011-01-28,구로구,40,,0.012,0.034,0.6,0.006
2011-01-28,금천구,32,,0.013,0.037,0.5,0.008
2011-01-28,영등포구,45,,0.012,0.038,0.8,0.007
2011-01-28,동작구,35,,0.013,0.037,0.5,0.006
2011-01-28,관악구,40,,0.013,0.035,0.6,0.005
2011-01-28,서초구,43,,0.011,0.034,0.5,0.006
2011-01-28,강남구,46,,0.007,0.046,0.5,0.006
2011-01-28,송파구,41,,0.017,0.028,0.5,0.008
2011-01-28,강동구,41,,0.017,0.028,0.6,0.007
2011-01-27,종로구,31,,0.019,0.02,0.4,0.009
2011-01-27,중구,33,,0.019,0.015,0.7,0.008
2011-01-27,용산구,40,,0.016,0.03,0.6,0.007
2011-01-27,성동구,37,,0.009,0.024,0.4,0.007
2011-01-27,광진구,40,,0.016,0.032,0.6,0.007
2011-01-27,동대문구,37,,0.02,0.025,0.6,0.007
2011-01-27,중랑구,37,,0.015,0.024,0.5,0.008
2011-01-27,성북구,29,,0.02,0.024,0.6,0.005
2011-01-27,강북구,26,,0.02,0.025,0.5,0.006
2011-01-27,도봉구,35,,0.026,0.014,0.5,0.007
2011-01-27,노원구,24,,0.02,0.027,0.6,0.006
2011-01-27,은평구,38,,0.019,0.025,0.4,0.008
2011-01-27,서대문구,40,,0.018,0.026,0.5,0.006
2011-01-27,마포구,42,,0.01,0.03,0.6,0.007
2011-01-27,양천구,32,,0.015,0.03,0.5,0.009
2011-01-27,강서구,40,,0.011,0.033,0.5,0.009
2011-01-27,구로구,34,,0.016,0.028,0.5,0.006
2011-01-27,금천구,30,,0.016,0.032,0.5,0.009
2011-01-27,영등포구,39,,0.014,0.037,0.8,0.007
2011-01-27,동작구,33,,0.016,0.032,0.4,0.006
2011-01-27,관악구,37,,0.017,0.029,0.5,0.006
2011-01-27,서초구,38,,0.013,0.029,0.5,0.007
2011-01-27,강남구,40,,0.008,0.038,0.4,0.007
2011-01-27,송파구,38,,0.015,0.03,0.6,0.008
2011-01-27,강동구,37,,0.016,0.029,0.7,0.007
2011-01-26,종로구,34,,0.017,0.022,0.4,0.008
2011-01-26,중구,36,,0.019,0.015,0.7,0.007
2011-01-26,용산구,40,,0.015,0.033,0.6,0.006
2011-01-26,성동구,38,,0.009,0.025,0.4,0.007
2011-01-26,광진구,44,,0.014,0.038,0.8,0.006
2011-01-26,동대문구,37,,0.019,0.025,0.6,0.007
2011-01-26,중랑구,40,,0.014,0.028,0.6,0.007
2011-01-26,성북구,31,,0.018,0.029,0.6,0.004
2011-01-26,강북구,32,,0.017,0.034,0.6,0.006
2011-01-26,도봉구,39,,0.022,0.022,0.7,0.007
2011-01-26,노원구,29,,0.017,0.034,0.7,0.006
2011-01-26,은평구,40,,0.017,0.029,0.4,0.008
2011-01-26,서대문구,42,,0.02,0.027,0.5,0.006
2011-01-26,마포구,44,,0.011,0.03,0.6,0.006
2011-01-26,양천구,37,,0.016,0.031,0.6,0.009
2011-01-26,강서구,42,,0.012,0.034,0.5,0.01
2011-01-26,구로구,38,,0.017,0.031,0.6,0.006
2011-01-26,금천구,32,,0.015,0.035,0.5,0.009
2011-01-26,영등포구,41,,0.014,0.037,0.8,0.007
2011-01-26,동작구,37,,0.015,0.035,0.5,0.006
2011-01-26,관악구,38,,0.016,0.032,0.6,0.006
2011-01-26,서초구,39,,0.011,0.032,0.5,0.006
2011-01-26,강남구,39,,0.009,0.039,0.4,0.007
2011-01-26,송파구,47,,0.015,0.036,0.9,0.007
2011-01-26,강동구,43,,0.013,0.036,0.9,0.007
2011-01-25,종로구,46,,0.013,0.031,0.5,0.007
2011-01-25,중구,44,,0.015,0.022,0.8,0.006
2011-01-25,용산구,48,,0.011,0.041,0.8,0.006
2011-01-25,성동구,50,,0.006,0.035,0.6,0.006
2011-01-25,광진구,55,,0.01,0.041,0.9,0.005
2011-01-25,동대문구,50,,0.015,0.036,0.8,0.006
2011-01-25,중랑구,53,,0.012,0.033,0.7,0.006
2011-01-25,성북구,42,,0.013,0.04,0.8,0.005
2011-01-25,강북구,40,,0.013,0.042,0.7,0.005
2011-01-25,도봉구,52,,0.016,0.033,0.8,0.006
2011-01-25,노원구,37,,0.014,0.042,0.8,0.005
2011-01-25,은평구,44,,0.017,0.032,0.4,0.007
2011-01-25,서대문구,48,,0.016,0.035,0.6,0.005
2011-01-25,마포구,50,,0.008,0.04,0.7,0.005
2011-01-25,양천구,37,,0.014,0.035,0.6,0.008
2011-01-25,강서구,46,,0.011,0.043,0.6,0.009
2011-01-25,구로구,38,,0.019,0.035,0.6,0.005
2011-01-25,금천구,36,,0.011,0.044,0.6,0.008
2011-01-25,영등포구,43,,0.013,0.041,0.8,0.007
2011-01-25,동작구,42,,0.012,0.042,0.6,0.006
2011-01-25,관악구,42,,0.014,0.038,0.6,0.005
2011-01-25,서초구,46,,0.01,0.036,0.6,0.006
2011-01-25,강남구,53,,0.006,0.051,0.6,0.005
2011-01-25,송파구,56,,0.011,0.042,1,0.008
2011-01-25,강동구,50,,0.013,0.037,0.8,0.006
2011-01-24,종로구,47,,0.02,0.021,0.4,0.011
2011-01-24,중구,49,,0.022,0.014,0.7,0.01
2011-01-24,용산구,52,,0.019,0.029,0.6,0.009
2011-01-24,성동구,50,,0.013,0.021,0.4,0.009
2011-01-24,광진구,52,,0.021,0.026,0.6,0.008
2011-01-24,동대문구,49,,0.023,0.021,0.7,0.01
2011-01-24,중랑구,54,,0.017,0.024,0.5,0.01
2011-01-24,성북구,43,,0.022,0.022,0.7,0.007
2011-01-24,강북구,37,,0.022,0.023,0.5,0.008
2011-01-24,도봉구,47,,0.03,0.011,0.5,0.009
2011-01-24,노원구,35,,0.023,0.027,0.6,0.008
2011-01-24,은평구,52,,0.022,0.024,0.8,0.01
2011-01-24,서대문구,59,,0.023,0.025,0.6,0.008
2011-01-24,마포구,59,,0.012,0.028,0.6,0.008
2011-01-24,양천구,44,,0.017,0.029,0.6,0.011
2011-01-24,강서구,53,,0.013,0.033,0.5,0.012
2011-01-24,구로구,48,,0.025,0.027,0.6,0.008
2011-01-24,금천구,41,,0.019,0.03,0.5,0.011
2011-01-24,영등포구,50,,0.018,0.033,0.8,0.01
2011-01-24,동작구,46,,0.021,0.029,0.5,0.009
2011-01-24,관악구,51,,0.019,0.027,0.6,0.008
2011-01-24,서초구,51,,0.016,0.024,0.5,0.008
2011-01-24,강남구,52,,0.011,0.035,0.4,0.009
2011-01-24,송파구,49,,0.022,0.024,0.6,0.01
2011-01-24,강동구,47,,0.02,0.026,0.6,0.009
2011-01-23,종로구,65,,0.005,0.04,0.8,0.011
2011-01-23,중구,52,,0.006,0.029,1.2,0.007
2011-01-23,용산구,55,,0.005,0.045,0.9,0.006
2011-01-23,성동구,47,,0.002,0.036,0.7,0.007
2011-01-23,광진구,46,,0.007,0.039,1,0.005
2011-01-23,동대문구,53,,0.005,0.047,1.1,0.008
2011-01-23,중랑구,53,,0.006,0.034,0.8,0.008
2011-01-23,성북구,45,,0.005,0.047,1.1,0.005
2011-01-23,강북구,46,,0.003,0.046,0.9,0.006
2011-01-23,도봉구,49,,0.008,0.037,0.9,0.006
2011-01-23,노원구,39,,0.007,0.044,0.9,0.007
2011-01-23,은평구,48,,0.008,0.041,1.3,0.008
2011-01-23,서대문구,58,,0.007,0.043,0.8,0.005
2011-01-23,마포구,59,,0.004,0.046,1,0.007
2011-01-23,양천구,50,,0.005,0.046,0.9,0.011
2011-01-23,강서구,54,,0.01,0.053,0.9,0.011
2011-01-23,구로구,56,,0.01,0.044,0.9,0.008
2011-01-23,금천구,52,,0.01,0.042,0.8,0.01
2011-01-23,영등포구,54,,0.006,0.048,1,0.009
2011-01-23,동작구,57,,0.007,0.048,0.8,0.008
2011-01-23,관악구,58,,0.008,0.045,0.9,0.008
2011-01-23,서초구,54,,0.006,0.039,0.8,0.008
2011-01-23,강남구,56,,0.004,0.052,0.7,0.008
2011-01-23,송파구,47,,0.007,0.04,1.1,0.007
2011-01-23,강동구,45,,0.008,0.035,0.9,0.007
2011-01-22,종로구,44,,0.007,0.039,0.7,0.009
2011-01-22,중구,38,,0.009,0.028,0.9,0.007
2011-01-22,용산구,42,,0.007,0.046,0.8,0.006
2011-01-22,성동구,39,,0.004,0.038,0.6,0.007
2011-01-22,광진구,42,,0.01,0.04,0.9,0.005
2011-01-22,동대문구,41,,0.01,0.044,0.9,0.007
2011-01-22,중랑구,40,,0.01,0.034,0.7,0.007
2011-01-22,성북구,32,,0.01,0.045,0.9,0.003
2011-01-22,강북구,34,,0.01,0.042,0.7,0.005
2011-01-22,도봉구,35,,0.015,0.033,0.8,0.007
2011-01-22,노원구,28,,0.012,0.044,0.8,0.006
2011-01-22,은평구,35,,0.01,0.042,1.2,0.007
2011-01-22,서대문구,46,,0.01,0.043,0.7,0.005
2011-01-22,마포구,44,,0.006,0.046,0.8,0.006
2011-01-22,양천구,41,,0.007,0.046,0.7,0.009
2011-01-22,강서구,40,,0.01,0.051,0.7,0.009
2011-01-22,구로구,40,,0.01,0.048,0.8,0.007
2011-01-22,금천구,39,,0.007,0.051,0.8,0.009
2011-01-22,영등포구,42,,0.008,0.049,0.9,0.007
2011-01-22,동작구,45,,0.007,0.05,0.7,0.006
2011-01-22,관악구,44,,0.008,0.048,0.8,0.006
2011-01-22,서초구,41,,0.007,0.04,0.7,0.006
2011-01-22,강남구,43,,0.005,0.055,0.6,0.007
2011-01-22,송파구,39,,0.01,0.041,0.9,0.007
2011-01-22,강동구,40,,0.009,0.039,0.8,0.007
2011-01-21,종로구,40,,0.012,0.031,0.5,0.009
2011-01-21,중구,38,,0.015,0.019,0.6,0.007
2011-01-21,용산구,45,,0.01,0.038,0.7,0.006
2011-01-21,성동구,50,,0.004,0.034,0.5,0.007
2011-01-21,광진구,53,,0.009,0.04,0.9,0.005
2011-01-21,동대문구,48,,0.011,0.039,0.8,0.007
2011-01-21,중랑구,48,,0.01,0.031,0.6,0.007
2011-01-21,성북구,42,,0.01,0.043,0.9,0.005
2011-01-21,강북구,37,,0.011,0.04,0.7,0.006
2011-01-21,도봉구,49,,0.015,0.028,0.7,0.007
2011-01-21,노원구,35,,0.012,0.039,0.7,0.007
2011-01-21,은평구,41,,0.014,0.032,1.1,0.007
2011-01-21,서대문구,53,,0.016,0.031,0.6,0.006
2011-01-21,마포구,47,,0.009,0.037,0.7,0.007
2011-01-21,양천구,35,,0.012,0.034,0.6,0.009
2011-01-21,강서구,44,,0.01,0.037,0.5,0.008
2011-01-21,구로구,38,,0.017,0.035,0.6,0.006
2011-01-21,금천구,34,,0.012,0.041,0.6,0.008
2011-01-21,영등포구,42,,0.012,0.04,0.8,0.007
2011-01-21,동작구,35,,0.013,0.038,0.5,0.006
2011-01-21,관악구,40,,0.011,0.038,0.6,0.006
2011-01-21,서초구,40,,0.011,0.031,0.5,0.006
2011-01-21,강남구,46,,0.007,0.048,0.5,0.007
2011-01-21,송파구,53,,0.007,0.042,0.9,0.008
2011-01-21,강동구,49,,0.009,0.037,0.8,0.005
2011-01-20,종로구,35,,0.017,0.023,0.5,0.009
2011-01-20,중구,42,,0.018,0.016,0.6,0.008
2011-01-20,용산구,48,,0.015,0.033,0.7,0.006
2011-01-20,성동구,46,,0.01,0.022,0.4,0.007
2011-01-20,광진구,43,,0.017,0.029,0.6,0.006
2011-01-20,동대문구,41,,0.02,0.024,0.6,0.008
2011-01-20,중랑구,41,,0.016,0.023,0.5,0.008
2011-01-20,성북구,35,,0.02,0.024,0.5,0.006
2011-01-20,강북구,30,,0.019,0.027,0.5,0.006
2011-01-20,도봉구,40,,0.025,0.014,0.5,0.007
2011-01-20,노원구,30,,0.02,0.027,0.5,0.008
2011-01-20,은평구,45,,0.017,0.027,1,0.008
2011-01-20,서대문구,50,,0.018,0.028,0.6,0.006
2011-01-20,마포구,49,,0.01,0.036,0.6,0.007
2011-01-20,양천구,37,,0.014,0.03,0.5,0.009
2011-01-20,강서구,48,,0.011,0.031,0.5,0.009
2011-01-20,구로구,45,,0.02,0.03,0.6,0.006
2011-01-20,금천구,36,,0.015,0.033,0.5,0.009
2011-01-20,영등포구,47,,0.014,0.036,0.8,0.007
2011-01-20,동작구,40,,0.014,0.035,0.5,0.007
2011-01-20,관악구,47,,0.016,0.031,0.6,0.006
2011-01-20,서초구,44,,0.012,0.028,0.5,0.006
2011-01-20,강남구,44,,0.01,0.038,0.4,0.007
2011-01-20,송파구,41,,0.018,0.027,0.6,0.008
2011-01-20,강동구,39,,0.015,0.028,0.6,0.007
2011-01-19,종로구,32,,0.012,0.031,0.5,0.009
2011-01-19,중구,41,,0.015,0.021,0.7,0.007
2011-01-19,용산구,45,,0.014,0.038,0.9,0.005
2011-01-19,성동구,44,,0.007,0.03,0.5,0.007
2011-01-19,광진구,44,,0.014,0.036,0.8,0.006
2011-01-19,동대문구,40,,0.014,0.035,0.7,0.007
2011-01-19,중랑구,42,,0.014,0.028,0.6,0.008
2011-01-19,성북구,33,,0.013,0.036,0.7,0.005
2011-01-19,강북구,26,,0.012,0.041,0.7,0.006
2011-01-19,도봉구,40,,0.016,0.031,0.7,0.007
2011-01-19,노원구,31,,0.016,0.035,0.6,0.007
2011-01-19,은평구,41,,0.015,0.033,1,0.007
2011-01-19,서대문구,48,,0.016,0.033,0.6,0.005
2011-01-19,마포구,47,,0.009,0.042,0.7,0.006
2011-01-19,양천구,38,,0.011,0.038,0.6,0.01
2011-01-19,강서구,47,,0.01,0.042,0.6,0.009
2011-01-19,구로구,44,,0.016,0.039,0.7,0.006
2011-01-19,금천구,35,,0.012,0.041,0.6,0.008
2011-01-19,영등포구,45,,0.011,0.043,0.8,0.007
2011-01-19,동작구,40,,0.013,0.041,0.5,0.006
2011-01-19,관악구,46,,0.013,0.039,0.7,0.006
2011-01-19,서초구,45,,0.01,0.034,0.6,0.006
2011-01-19,강남구,45,,0.008,0.048,0.5,0.007
2011-01-19,송파구,45,,0.015,0.034,0.7,0.007
2011-01-19,강동구,43,,0.012,0.035,0.8,0.007
2011-01-18,종로구,28,,0.007,0.048,0.7,0.009
2011-01-18,중구,38,,0.009,0.03,1.1,0.007
2011-01-18,용산구,42,,0.008,0.049,1.1,0.004
2011-01-18,성동구,41,,0.007,0.042,0.5,0.007
2011-01-18,광진구,42,,0.009,0.042,0.9,0.005
2011-01-18,동대문구,40,,0.009,0.046,0.9,0.007
2011-01-18,중랑구,38,,0.009,0.036,0.7,0.006
2011-01-18,성북구,34,,0.01,0.047,1,0.005
2011-01-18,강북구,37,,0.011,0.047,0.9,0.006
2011-01-18,도봉구,41,,0.014,0.037,0.9,0.007
2011-01-18,노원구,35,,0.01,0.048,1,0.007
2011-01-18,은평구,34,,0.01,0.041,1,0.006
2011-01-18,서대문구,40,,0.009,0.044,0.7,0.006
2011-01-18,마포구,43,,0.006,0.056,0.9,0.006
2011-01-18,양천구,40,,0.009,0.048,0.8,0.01
2011-01-18,강서구,52,,0.01,0.054,0.9,0.01
2011-01-18,구로구,42,,0.009,0.053,0.9,0.007
2011-01-18,금천구,33,,0.007,0.055,0.8,0.009
2011-01-18,영등포구,43,,0.008,0.054,1.1,0.006
2011-01-18,동작구,40,,0.008,0.059,0.8,0.006
2011-01-18,관악구,43,,0.008,0.053,1,0.006
2011-01-18,서초구,43,,0.006,0.044,0.8,0.005
2011-01-18,강남구,47,,0.005,0.06,0.8,0.006
2011-01-18,송파구,44,,0.01,0.043,1,0.007
2011-01-18,강동구,37,,0.009,0.04,0.9,0.005
2011-01-17,종로구,27,,0.007,0.04,0.5,0.005
2011-01-17,중구,27,,0.012,0.021,0.6,0.005
2011-01-17,용산구,33,,0.01,0.039,0.9,0.004
2011-01-17,광진구,40,,0.009,0.038,0.8,0.004
2011-01-17,동대문구,34,,0.011,0.037,0.7,0.005
2011-01-17,중랑구,37,,0.008,0.034,0.7,0.005
2011-01-17,성북구,32,,0.01,0.041,0.8,0.003
2011-01-17,강북구,28,,0.011,0.04,0.7,0.003
2011-01-17,도봉구,35,,0.014,0.032,0.8,0.005
2011-01-17,노원구,25,,0.011,0.039,0.7,0.005
2011-01-17,은평구,28,,0.014,0.032,0.9,0.005
2011-01-17,서대문구,33,,0.014,0.032,0.6,0.004
2011-01-17,마포구,33,,0.009,0.039,0.6,0.004
2011-01-17,양천구,28,,0.012,0.036,0.6,0.008
2011-01-17,강서구,36,,0.008,0.04,0.6,0.007
2011-01-17,구로구,31,,0.012,0.039,0.6,0.006
2011-01-17,금천구,27,,0.008,0.046,0.7,0.007
2011-01-17,영등포구,32,,0.011,0.041,0.7,0.005
2011-01-17,동작구,30,,0.01,0.046,0.5,0.004
2011-01-17,관악구,30,,0.011,0.038,0.6,0.004
2011-01-17,서초구,31,,0.009,0.033,0.5,0.004
2011-01-17,강남구,36,,0.006,0.049,0.5,0.004
2011-01-17,송파구,41,,0.009,0.039,0.9,0.007
2011-01-17,강동구,33,,0.007,0.038,0.8,0.005
2011-01-16,종로구,24,,0.023,0.014,0.3,0.004
2011-01-16,중구,30,,0.024,0.01,0.5,0.004
2011-01-16,용산구,33,,0.023,0.018,0.8,0.003
2011-01-16,광진구,34,,0.024,0.017,0.5,0.003
2011-01-16,동대문구,32,,0.025,0.013,0.3,0.004
2011-01-16,중랑구,34,,0.019,0.017,0.4,0.005
2011-01-16,성북구,27,,0.024,0.016,0.4,0.003
2011-01-16,강북구,25,,0.023,0.018,0.4,0.003
2011-01-16,도봉구,31,,0.029,0.006,0.4,0.004
2011-01-16,노원구,22,,0.025,0.017,0.4,0.004
2011-01-16,은평구,33,,0.022,0.017,0.7,0.006
2011-01-16,서대문구,33,,0.025,0.018,0.5,0.004
2011-01-16,마포구,32,,0.016,0.019,0.5,0.004
2011-01-16,양천구,26,,0.022,0.019,0.4,0.006
2011-01-16,강서구,30,,0.013,0.015,0.3,0.006
2011-01-16,구로구,30,,0.03,0.017,0.4,0.003
2011-01-16,금천구,25,,0.022,0.019,0.4,0.005
2011-01-16,영등포구,32,,0.025,0.019,0.6,0.004
2011-01-16,동작구,29,,0.024,0.021,0.3,0.004
2011-01-16,관악구,31,,0.024,0.017,0.4,0.003
2011-01-16,서초구,31,,0.019,0.014,0.4,0.004
2011-01-16,강남구,32,,0.013,0.024,0.3,0.003
2011-01-16,송파구,30,,0.025,0.016,0.5,0.005
2011-01-16,강동구,29,,0.024,0.018,0.5,0.005
2011-01-15,종로구,38,,0.024,0.015,0.3,0.007
2011-01-15,중구,44,,0.025,0.009,0.5,0.006
2011-01-15,용산구,47,,0.025,0.017,0.7,0.005
2011-01-15,광진구,53,,0.025,0.017,0.5,0.004
2011-01-15,동대문구,44,,0.027,0.012,0.4,0.006
2011-01-15,중랑구,46,,0.023,0.014,0.4,0.007
2011-01-15,성북구,38,,0.026,0.013,0.4,0.004
2011-01-15,강북구,30,,0.025,0.017,0.4,0.004
2011-01-15,도봉구,43,,0.032,0.005,0.4,0.004
2011-01-15,노원구,29,,0.027,0.013,0.4,0.005
2011-01-15,은평구,49,,0.023,0.018,0.7,0.006
2011-01-15,서대문구,51,,0.027,0.017,0.5,0.005
2011-01-15,마포구,49,,0.015,0.022,0.5,0.005
2011-01-15,양천구,34,,0.021,0.019,0.4,0.007
2011-01-15,강서구,43,,0.013,0.015,0.3,0.007
2011-01-15,구로구,39,,0.03,0.017,0.4,0.005
2011-01-15,금천구,31,,0.024,0.018,0.4,0.006
2011-01-15,영등포구,43,,0.026,0.019,0.6,0.006
2011-01-15,동작구,37,,0.026,0.019,0.3,0.005
2011-01-15,관악구,45,,0.025,0.016,0.4,0.004
2011-01-15,서초구,43,,0.021,0.013,0.4,0.005
2011-01-15,강남구,45,,0.015,0.024,0.3,0.005
2011-01-15,송파구,44,,0.029,0.013,0.4,0.006
2011-01-15,강동구,39,,0.027,0.014,0.4,0.006
2011-01-14,종로구,55,,0.01,0.045,0.6,0.01
2011-01-14,중구,55,,0.011,0.028,1,0.007
2011-01-14,용산구,57,,0.01,0.044,0.9,0.006
2011-01-14,광진구,52,,0.013,0.036,0.8,0.006
2011-01-14,동대문구,56,,0.012,0.041,1,0.008
2011-01-14,중랑구,54,,0.012,0.031,0.6,0.008
2011-01-14,성북구,45,,0.013,0.04,0.9,0.005
2011-01-14,강북구,47,,0.011,0.04,0.6,0.006
2011-01-14,도봉구,51,,0.017,0.031,0.7,0.006
2011-01-14,노원구,41,,0.015,0.037,0.6,0.007
2011-01-14,은평구,54,,0.012,0.041,0.9,0.008
2011-01-14,서대문구,66,,0.014,0.039,0.7,0.007
2011-01-14,마포구,63,,0.006,0.051,0.8,0.007
2011-01-14,양천구,53,,0.008,0.042,0.7,0.009
2011-01-14,강서구,54,,0.011,0.046,0.6,0.01
2011-01-14,구로구,52,,0.014,0.039,0.6,0.006
2011-01-14,금천구,46,,0.014,0.038,0.5,0.01
2011-01-14,영등포구,55,,0.009,0.047,0.8,0.008
2011-01-14,동작구,56,,0.012,0.051,0.6,0.007
2011-01-14,관악구,56,,0.013,0.041,0.7,0.006
2011-01-14,서초구,51,,0.01,0.033,0.6,0.007
2011-01-14,강남구,59,,0.005,0.054,0.5,0.008
2011-01-14,송파구,51,,0.014,0.038,0.8,0.008
2011-01-14,강동구,46,,0.012,0.032,0.8,0.007
2011-01-13,종로구,43,,0.007,0.049,0.7,0.011
2011-01-13,중구,46,,0.009,0.031,1,0.008
2011-01-13,용산구,48,,0.008,0.048,1,0.006
2011-01-13,성동구,34,,0.014,0.034,0.7,0.005
2011-01-13,광진구,44,,0.01,0.04,0.8,0.006
2011-01-13,동대문구,48,,0.008,0.049,0.9,0.008
2011-01-13,중랑구,45,,0.009,0.035,0.8,0.008
2011-01-13,성북구,40,,0.008,0.05,1,0.007
2011-01-13,강북구,34,,0.006,0.049,0.8,0.007
2011-01-13,도봉구,41,,0.011,0.038,0.8,0.007
2011-01-13,노원구,35,,0.008,0.049,0.9,0.008
